,chi2,p_value,odds_ratio,chi_p_value,mi_score,hybrid_score
ENSG00000188280,0.0,1.0,inf,1.0,0.0006828745264297748,0.0006828744264297665
ENSG00000253604,0.0,1.0,inf,1.0,0.0006828745264297748,0.0006828744264297665
ENSG00000253106,0.0,1.0,inf,1.0,0.0006828745264297748,0.0006828744264297665
ENSG00000167741,0.0,1.0,inf,1.0,0.0006828745264297748,0.0006828744264297665
ENSG00000223576,0.0,1.0,inf,1.0,0.0006828745264297748,0.0006828744264297665
ENSG00000230002,0.0,1.0,inf,1.0,0.0006828745264297748,0.0006828744264297665
ENSG00000245667,0.0,1.0,inf,1.0,0.0006828745264297748,0.0006828744264297665
ENSG00000182053,0.0,1.0,inf,1.0,0.0006828745264297748,0.0006828744264297665
ENSG00000261369,0.0,1.0,inf,1.0,0.0006828745264297748,0.0006828744264297665
ENSG00000237637,0.0,1.0,inf,1.0,0.0006828745264297748,0.0006828744264297665
ENSG00000261485,0.0,1.0,inf,1.0,0.0006828745264297748,0.0006828744264297665
ENSG00000259737,0.0,1.0,inf,1.0,0.0006828745264297748,0.0006828744264297665
ENSG00000249731,0.0,1.0,inf,1.0,0.0006828745264297748,0.0006828744264297665
ENSG00000175874,0.0,1.0,inf,1.0,0.0006828745264297748,0.0006828744264297665
ENSG00000239223,0.0,1.0,inf,1.0,0.0006828745264297748,0.0006828744264297665
ENSG00000238009,0.0,1.0,inf,1.0,0.0006828745264297748,0.0006828744264297665
ENSG00000241985,0.0,1.0,inf,1.0,0.0006828745264297748,0.0006828744264297665
ENSG00000183747,0.0,1.0,inf,1.0,0.0006828745264297748,0.0006828744264297665
ENSG00000140406,0.0,1.0,inf,1.0,0.0006828745264297748,0.0006828744264297665
ENSG00000258525,0.0,1.0,inf,1.0,0.0006828745264297748,0.0006828744264297665
ENSG00000182329,0.0,1.0,inf,1.0,0.0006828745264297748,0.0006828744264297665
ENSG00000271308,0.0,1.0,inf,1.0,0.0006828745264297748,0.0006828744264297665
ENSG00000228288,0.0,1.0,inf,1.0,0.0006828745264297748,0.0006828744264297665
ENSG00000227036,0.0,1.0,inf,1.0,0.0006828745264297748,0.0006828744264297665
ENSG00000268499,0.0,1.0,inf,1.0,0.0006828745264297748,0.0006828744264297665
ENSG00000268520,0.0,1.0,inf,1.0,0.0006828745264297748,0.0006828744264297665
ENSG00000231199,0.0,1.0,inf,1.0,0.0006828745264297748,0.0006828744264297665
ENSG00000211715,0.0,1.0,inf,1.0,0.0006828745264297748,0.0006828744264297665
ENSG00000231477,0.0,1.0,inf,1.0,0.0006828745264297748,0.0006828744264297665
ENSG00000227097,0.0,1.0,inf,1.0,0.0006828745264297748,0.0006828744264297665
ENSG00000171234,0.0,1.0,inf,1.0,0.0006828745264297748,0.0006828744264297665
ENSG00000171282,0.0,1.0,inf,1.0,0.0006828745264297748,0.0006828744264297665
ENSG00000175105,0.0,1.0,inf,1.0,0.0006828745264297748,0.0006828744264297665
ENSG00000226819,0.0,1.0,inf,1.0,0.0006828745264297748,0.0006828744264297665
ENSG00000197822,0.0,1.0,inf,1.0,0.0006828745264297748,0.0006828744264297665
ENSG00000253772,0.0,1.0,inf,1.0,0.0006828745264297748,0.0006828744264297665
ENSG00000233997,0.0,1.0,inf,1.0,0.0006828745264297748,0.0006828744264297665
ENSG00000254081,0.0,1.0,inf,1.0,0.0006828745264297748,0.0006828744264297665
ENSG00000254098,0.0,1.0,inf,1.0,0.0006828745264297748,0.0006828744264297665
ENSG00000221886,0.0,1.0,inf,1.0,0.0006828745264297748,0.0006828744264297665
ENSG00000234576,0.0,1.0,inf,1.0,0.0006828745264297748,0.0006828744264297665
ENSG00000173227,0.0,1.0,inf,1.0,0.0006828745264297748,0.0006828744264297665
ENSG00000213147,0.0,1.0,inf,1.0,0.0006828745264297748,0.0006828744264297665
ENSG00000253281,0.0,1.0,inf,1.0,0.0006828745264297748,0.0006828744264297665
ENSG00000227288,0.0,1.0,inf,1.0,0.0006828745264297748,0.0006828744264297665
ENSG00000272655,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000066468,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000070388,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000260612,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000241255,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000260781,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000253178,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000105143,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000103089,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000227186,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000273018,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000040608,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000250596,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000120498,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000254985,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000187720,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000268996,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000213432,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000261087,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000239511,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000145911,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000266190,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000204661,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000226664,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000231130,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000231169,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000224816,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000170381,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000170537,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000170848,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000268375,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000249736,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000249753,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000249860,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000255337,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000241593,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000175658,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000169635,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000213842,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000261208,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000221736,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000247199,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000247363,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000247763,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000258400,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000204648,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000241923,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000254691,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000251023,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000231501,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000231537,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000125650,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000271216,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000225946,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000251632,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000253829,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000204511,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000248478,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000248503,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000234004,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000189409,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000253915,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000231360,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000268201,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000268257,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000214006,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000214019,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000168792,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000168243,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000261474,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000259798,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000182111,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000258481,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000142615,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000183779,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000183784,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000183837,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000257763,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000272189,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000226562,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000198691,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000187017,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000188451,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000253542,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000253611,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000237452,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000129221,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000126950,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000264853,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000235080,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000244585,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000258693,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000245059,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000264923,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000220412,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000205018,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000261569,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000214784,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000130182,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000237169,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000207484,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000259669,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000176887,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000176945,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000261827,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000242849,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000178093,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000259592,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000264727,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000223588,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000270143,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000270165,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000270207,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000226403,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000186188,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000225259,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000225349,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000089250,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000272086,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000271717,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000157322,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000219891,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000258885,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000180801,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000263331,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000267285,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000215002,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000259455,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000178401,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000243137,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000215156,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000135314,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000256603,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000266942,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000180211,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000259090,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000243977,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000271387,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000271529,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000226022,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000203400,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000131398,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000263609,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000243312,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000232851,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000267192,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000259418,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000206902,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000228828,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000253642,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000196564,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000196811,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000264464,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000235389,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000235477,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000257475,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000254509,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000254553,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000267082,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000233048,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000185127,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000185162,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000236104,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000259354,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000161132,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000161573,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000162461,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000218422,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000159307,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000184185,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000184221,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000257576,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000257357,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000203650,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000256967,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000266920,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000235782,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000054219,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000062582,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000240476,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000269546,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000269084,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000269304,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000172640,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000172782,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000173826,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000273448,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000013293,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000273472,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000240685,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000240828,0.0,1.0,inf,1.0,0.0005680316127767218,0.0005680315127767135
ENSG00000004848,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000260400,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000240654,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000013297,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000273137,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000273384,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000260388,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000260523,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000173156,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000260460,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000269402,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000114124,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000113073,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000260751,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000260764,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000240366,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000240445,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000272485,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000257966,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000183122,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000258244,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000248329,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000225807,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000229521,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000270804,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000105357,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000105664,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000227215,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000272973,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000179388,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000179420,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000259331,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000259349,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000206579,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000263888,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000218305,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000218713,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000159961,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000139220,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000266821,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000257298,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000184378,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000205794,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000259196,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000135750,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000236352,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000263493,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000263557,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000163082,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000163217,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000235931,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000263786,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000188660,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000266959,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000136695,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000203574,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000203578,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000162738,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000162892,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000236295,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000259305,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000226235,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000253679,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000253755,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000215565,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000223751,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000264438,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000264250,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000264256,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000235300,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000180068,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000225591,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000225611,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000266651,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000139767,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000248571,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000257467,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000131864,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000236445,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000164061,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
ENSG00000164309,0.0,1.0,inf,1.0,0.0004536048714424909,0.0004536047714424826
